id,EscapeDistance,Tail_Length,Sex,Year,Age,Xcoor,Ycoor,Mother,Date
CN13-005,42,52,Female,2013,Adult,175,65,CN11-031,261
CN13-005,55,51,Female,2013,Adult,145,65,CN11-031,226
CN13-005,42,47,Female,2013,Adult,195,65,CN11-031,170
CN13-008,45,55,Male,2013,Adult,305,155,0,182
CN13-008,46,57,Male,2013,Adult,345,135,0,183
CN13-009,21,33,Male,2013,Adult,425,175,CN12-019,182
CN13-010,19,42,Male,2013,Young,365,185,CN12-053,182
CN13-012,44,56,Male,2013,Adult,295,105,0,183
CN13-012,42,53,Male,2013,Adult,55,55,0,204
CN13-015,39,56,Female,2013,Adult,375,85,CN12-030,266
CN13-015,41,55,Female,2013,Adult,415,85,CN12-030,232
CN13-015,48,55,Female,2013,Adult,385,85,CN12-030,205
CN13-015,44,55,Female,2013,Adult,385,85,CN12-030,294
CN13-015,41,56,Female,2013,Adult,385,95,CN12-030,183
CN13-016,35,47,Female,2013,Adult,435,105,CN10-069,183
CN13-016,31,44,Female,2013,Adult,435,105,CN10-069,266
CN13-016,37,50,Female,2013,Adult,425,105,CN10-069,294
CN13-016,34,44,Female,2013,Adult,445,145,CN10-069,267
CN13-016,32,48,Female,2013,Adult,445,115,CN10-069,232
CN13-016,37,47,Female,2013,Adult,445,125,CN10-069,205
CN13-017,45,50,Male,2013,Adult,55,65,0,261
CN13-017,39,49,Male,2013,Adult,85,105,0,225
CN13-017,49,49,Male,2013,Adult,75,95,0,203
CN13-017,39,49,Male,2013,Adult,75,105,0,262
CN13-017,46,49,Male,2013,Adult,65,55,0,204
CN13-018,47,53,Male,2013,Adult,35,145,0,225
CN13-018,52,52,Male,2013,Adult,45,115,0,203
CN13-019,44,57,Male,2013,Adult,135,65,0,204
CN13-019,44,59,Male,2013,Adult,225,65,0,280
CN13-019,41,59,Male,2013,Adult,205,55,0,261
CN13-019,45,56,Male,2013,Adult,145,95,0,203
CN13-019,46,55,Male,2013,Adult,135,65,0,226
CN13-020,28,44,Female,2013,Young,145,115,CN13-002,203
CN13-020,30,49,Female,2013,Young,135,115,CN13-002,225
CN13-020,32,49,Female,2013,Young,135,105,CN13-002,262
CN13-022,45,47,Female,2013,Adult,105,65,0,226
CN13-022,48,46,Female,2013,Adult,105,65,0,204
CN13-024,21,41,Male,2013,Young,215,65,CN13-005,204
CN13-025,12,29,Male,2013,Young,235,65,CN13-002,204
CN13-025,23,44,Male,2013,Young,235,65,CN13-002,226
CN13-027,48,56,Male,2013,Adult,185,55,0,204
CN13-028,39,46,Female,2013,Adult,165,25,0,204
CN13-030,42,54,Female,2013,Adult,285,45,0,205
CN13-030,39,50,Female,2013,Adult,275,45,0,226
CN13-030,39,49,Female,2013,Adult,285,55,0,232
CN13-032,29,46,Male,2013,Young,335,105,CN12-053,205
CN13-032,26,44,Male,2013,Young,365,195,CN12-053,206
CN13-033,53,61,Male,2013,Adult,375,165,0,206
CN13-033,47,61,Male,2013,Adult,345,135,0,205
CN13-034,17,30,Female,2013,Young,255,145,CN12-003,206
CN13-035,33,48,Female,2013,Young,315,175,CN12-032,233
CN13-035,28,49,Female,2013,Young,325,155,CN12-032,206
CN13-035,32,47,Female,2013,Young,315,185,CN12-032,267
CN13-036,33,52,Male,2013,Young,385,155,CN12-053,267
CN13-036,32,53,Male,2013,Young,375,105,CN12-053,294
CN13-036,25,50,Male,2013,Young,395,175,CN12-053,233
CN13-036,33,48,Male,2013,Young,375,115,CN12-053,232
CN13-036,19,44,Male,2013,Young,395,175,CN12-053,206
CN13-036,34,53,Male,2013,Young,375,115,CN12-053,266
CN13-037,28,46,Male,2013,Young,375,175,CN12-053,233
CN13-037,17,38,Male,2013,Young,365,175,CN12-053,206
CN13-038,43,53,Male,2013,Adult,325,155,0,267
CN13-038,48,53,Male,2013,Adult,315,105,0,266
CN13-038,52,55,Male,2013,Adult,265,95,0,225
CN13-038,42,54,Male,2013,Adult,275,55,0,226
CN13-038,43,55,Male,2013,Adult,305,145,0,233
CN13-038,42,52,Male,2013,Adult,335,105,0,232
CN13-038,42,53,Male,2013,Adult,295,165,0,206
CN13-039,12,32,Female,2013,Young,275,115,CN12-044,206
CN13-040,34,42,Female,2013,Young,75,75,CN13-F1,226
CN13-040,32,44,Female,2013,Young,55,95,CN13-F1,262
CN13-040,35,49,Female,2013,Young,75,75,CN13-F1,261
CN13-040,33,37,Female,2013,Young,75,85,CN13-F1,225
CN13-041,28,42,Male,2013,Young,95,95,CN13-F2,225
CN13-041,31,47,Male,2013,Young,75,115,CN13-F2,280
CN13-042,36,53,Male,2013,Young,125,75,CN13-F2,261
CN13-042,32,49,Male,2013,Young,125,85,CN13-F2,262
CN13-042,38,54,Male,2013,Young,105,65,CN13-F2,280
CN13-042,27,46,Male,2013,Young,105,85,CN13-F2,225
CN13-044,37,48,Female,2013,Young,195,75,CN13-005,261
CN13-044,36,48,Female,2013,Young,195,95,CN13-005,225
CN13-045,20,39,Female,2013,Young,225,85,CN13-002,225
CN13-045,28,42,Female,2013,Young,225,55,CN13-002,261
CN13-045,30,44,Female,2013,Young,225,75,CN13-002,280
CN13-046,40,50,Female,2013,Adult,75,125,CN12-004,225
CN13-048,34,45,Female,2013,Young,185,55,CN13-005,261
CN13-048,31,44,Female,2013,Young,175,75,CN13-005,226
CN13-049,19,36,Male,2013,Young,175,65,CN13-005,226
CN13-049,30,47,Male,2013,Young,175,45,CN13-005,261
CN13-049,34,54,Male,2013,Young,175,65,CN13-005,280
CN13-051,34,49,Male,2013,Young,305,65,CN12-044,266
CN13-051,27,44,Male,2013,Young,285,65,CN12-044,232
CN13-051,26,42,Male,2013,Young,265,75,CN12-044,226
CN13-052,22,41,Male,2013,Young,225,55,CN13-002,226
CN13-053,16,42,Female,2013,Young,195,45,CN13-028,226
CN13-054,24,39,Female,2013,Young,275,35,CN13-030,226
CN13-054,33,46,Female,2013,Young,275,45,CN13-030,261
CN13-054,30,43,Female,2013,Young,285,35,CN13-030,232
CN13-054,31,44,Female,2013,Young,285,45,CN13-030,266
CN13-055,35,48,Female,2013,Adult,275,35,CN12-004,261
CN13-055,39,46,Female,2013,Adult,265,25,CN12-004,226
CN13-057,27,48,Female,2013,Young,445,95,CN12-029,232
CN13-057,24,44,Female,2013,Young,445,105,CN12-029,294
CN13-058,26,42,Male,2013,Young,365,155,CN12-033,267
CN13-058,25,42,Male,2013,Young,365,105,CN12-033,266
CN13-058,27,48,Male,2013,Young,365,105,CN12-033,294
CN13-058,19,37,Male,2013,Young,345,135,CN12-033,232
CN13-059,29,45,Male,2013,Young,355,135,CN12-033,266
CN13-059,20,42,Male,2013,Young,345,125,CN12-033,232
CN13-059,31,48,Male,2013,Young,345,135,CN12-033,294
CN13-059,25,43,Male,2013,Young,365,145,CN12-033,233
CN13-059,30,49,Male,2013,Young,345,145,CN12-033,267
CN13-060,27,24,Female,2013,Young,425,165,CN12-019,267
CN13-060,26,22,Female,2013,Young,445,115,CN12-019,266
CN13-060,25,25,Female,2013,Young,445,125,CN12-019,294
CN13-061,32,50,Male,2013,Young,325,105,CN12-003,294
CN13-061,12,32,Male,2013,Young,285,115,CN12-003,233
CN13-061,30,42,Male,2013,Young,285,125,CN12-003,267
CN13-061,25,44,Male,2013,Young,325,125,CN12-003,266
CN13-062,25,46,Male,2013,Young,375,125,CN12-033,266
CN13-062,22,41,Male,2013,Young,365,155,CN12-033,233
CN13-062,32,48,Male,2013,Young,365,95,CN12-033,294
CN13-063,28,43,Female,2013,Young,385,175,CN12-053,267
CN13-063,18,35,Female,2013,Young,365,175,CN12-053,233
CN13-065,23,48,Female,2013,Young,325,165,CN12-032,267
CN13-065,24,46,Female,2013,Young,325,115,CN12-032,266
CN13-065,29,49,Female,2013,Young,325,175,CN12-032,294
CN13-065,15,36,Female,2013,Young,325,185,CN12-032,233
CN13-066,28,49,Female,2013,Young,335,145,CN12-032,294
CN13-066,31,43,Female,2013,Young,325,165,CN12-032,233
CN13-066,31,48,Female,2013,Young,325,135,CN12-032,266
CN13-066,34,48,Female,2013,Young,315,165,CN12-032,267
CN13-067,31,52,Male,2013,Young,385,185,CN12-053,294
CN13-067,32,46,Male,2013,Young,375,175,CN12-053,267
CN13-067,17,33,Male,2013,Young,365,195,CN12-053,233
CN13-068,34,48,Male,2013,Young,385,185,CN12-035,233
CN13-069,36,49,Male,2013,Young,35,75,CN13-F3,261
CN13-070,36,55,Male,2013,Young,95,65,0,280
CN13-070,37,49,Male,2013,Young,75,65,0,261
CN13-071,25,44,Male,2013,Young,85,65,CN13-022,261
CN13-071,28,43,Male,2013,Young,85,55,CN13-022,261
CN13-073,25,43,Female,2013,Young,165,35,CN13-F1,261
CN13-074,23,38,Female,2013,Young,245,75,CN13-F3,261
CN13-074,28,45,Female,2013,Young,235,55,CN13-F3,280
CN13-075,31,45,Male,2013,Young,275,65,CN12-047,261
CN13-075,36,46,Male,2013,Young,265,85,CN12-047,262
CN13-075,30,43,Male,2013,Young,285,75,CN12-047,266
CN13-076,26,42,Female,2013,Young,285,55,CN12-047,266
CN13-076,24,44,Female,2013,Young,255,55,CN12-047,261
CN13-077,34,46,Male,2013,Young,245,65,CN13-055,280
CN13-077,25,43,Male,2013,Young,245,45,CN13-055,261
CN13-078,25,45,Male,2013,Young,215,35,CN12-004,261
CN13-080,28,38,Female,2013,Young,105,45,CN13-022,261
CN13-081,20,36,Male,2013,Young,155,95,CN13-020,262
CN13-082,27,50,Male,2013,Young,185,75,CN13-044,280
CN13-082,23,37,Male,2013,Young,185,95,CN13-044,262
CN13-083,27,42,Female,2013,Young,215,95,CN13-002,280
CN13-083,16,31,Female,2013,Young,205,95,CN13-002,262
CN13-084,23,41,Male,2013,Young,255,135,CN12-044,267
CN13-084,24,44,Male,2013,Young,255,115,CN12-044,280
CN13-084,24,40,Male,2013,Young,305,95,CN12-044,266
CN13-084,20,38,Male,2013,Young,275,95,CN12-044,262
CN13-085,18,35,Male,2013,Young,155,105,CN13-020,262
CN13-085,24,44,Male,2013,Young,155,75,CN13-020,280
CN13-086,24,41,Female,2013,Young,145,105,CN13-020,267
CN13-086,21,36,Female,2013,Young,125,115,CN13-020,262
CN13-087,28,50,Female,2013,Young,55,115,0,280
CN13-087,26,45,Female,2013,Young,75,135,0,262
CN13-088,24,45,Male,2013,Young,195,125,CN13-002,262
CN13-088,24,45,Male,2013,Young,195,125,CN13-002,262
CN13-088,30,55,Male,2013,Young,205,115,CN13-002,280
CN13-089,27,42,Female,2013,Young,285,35,CN13-055,266
CN13-090,22,43,Female,2013,Young,295,95,CN12-003,266
CN13-090,24,48,Female,2013,Young,265,115,CN12-003,280
CN13-090,26,49,Female,2013,Young,315,105,CN12-003,294
CN13-090,21,44,Female,2013,Young,265,125,CN12-003,267
CN13-091,29,46,Male,2013,Young,425,95,CN13-016,266
CN13-092,32,51,Male,2013,Young,445,95,CN13-022,294
CN13-092,33,47,Male,2013,Young,445,95,CN13-022,266
CN13-093,28,51,Male,2013,Young,255,125,CN12-044,280
CN13-093,27,41,Male,2013,Young,255,125,CN12-044,267
CN13-093,27,43,Male,2013,Young,285,105,CN12-044,266
CN13-093,34,50,Male,2013,Young,315,135,CN12-044,294
CN13-097,28,48,Male,2013,Young,425,125,CN13-016,294
CN13-097,22,42,Male,2013,Young,415,125,CN13-016,266
CN13-098,27,50,Female,2013,Young,445,135,CN12-019,294
CN13-098,24,44,Female,2013,Young,445,135,CN12-019,266
CN13-100,24,41,Female,2013,Young,355,155,CN12-033,267
CN13-100,28,50,Female,2013,Young,365,145,CN12-033,294
CN13-101,25,45,Male,2013,Young,405,145,CN12-035,267
CN13-101,32,51,Male,2013,Young,395,165,CN12-035,294
CN13-102,23,44,Female,2013,Young,435,145,CN12-019,267
CN13-104,11,26,Female,2013,Young,325,185,CN12-032,267
CN13-105,20,35,Male,2013,Young,385,185,CN12-035,267
CN13-106,21,41,Male,2013,Young,385,205,CN12-053,267
CN13-106,30,49,Male,2013,Young,385,175,CN12-053,294
CN13-109RM,28,54,Male,2013,Young,235,45,CN12-004,280
CN13-110,30,53,Male,2013,Young,195,115,CN13-002,280
CN13-111,26,44,Female,2013,Young,205,105,CN13-002,280
CN13-112,16,35,Female,2013,Young,265,125,CN12-003,280
CN13-113,28,47,Male,2013,Young,335,105,CN12-044,294
CN13-113,24,44,Male,2013,Young,255,105,CN12-044,280
CN13-115,29,43,Female,2013,Young,305,165,CN13-035,294
CN13-116,22,40,Female,2013,Young,315,175,CN12-032,294
CN13-117,30,47,Male,2013,Young,415,185,CN12-035,294
CN13-118,25,47,Female,2013,Young,425,165,CN12-019,294
CN13-119,28,51,Female,2013,Young,375,165,CN12-035,294
CN13-121,29,45,Male,2013,Young,435,95,CN12-029,294
